,age,gender,administrator,artist,doctor,educator,engineer,entertainment,executive,healthcare,homemaker,lawyer,librarian,marketing,none,other,programmer,retired,salesman,scientist,student,technician,writer,AZ,CA,CO,CT,DC,FL,GA,IA,IL,KY,MA,MD,MI,MN,MO,NC,NJ,NY,OH,OR,PA,SC,TN,TX,VA,WA,WI,latitude,longitude,"('rating', 'count')","('rating', 'mean')","('rating', 'std')","('rating', 'min')","('rating', '25%')","('rating', '50%')","('rating', '75%')","('rating', 'max')"
85,51,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.8829,-76.9895,280.0,3.55,0.8149587143488866,1.0,3.0,4.0,4.0,5.0
86,26,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.29649438325991,-92.19721552863436,23.0,3.5217391304347827,1.1626601636447695,1.0,3.0,3.0,4.5,5.0
87,47,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.5354,-119.8374,211.0,3.7914691943127963,0.9279384332762881,1.0,3.0,4.0,5.0,5.0
88,49,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,40.6842,-73.4171,105.9322033898305,3.5943931086034993,1.012554729639886,1.2697740112994351,2.9901129943502824,3.6977401129943503,4.347104519774011,4.978813559322034
89,43,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41.2403,-95.998,76.0,4.0394736842105265,1.1482251750556505,1.0,3.0,4.0,5.0,5.0
90,60,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,29.5613,-97.9628,105.9322033898305,3.5943931086034993,1.012554729639886,1.2697740112994351,2.9901129943502824,3.6977401129943503,4.347104519774011,4.978813559322034
91,55,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.8559,-70.9367,105.9322033898305,3.5943931086034993,1.012554729639886,1.2697740112994351,2.9901129943502824,3.6977401129943503,4.347104519774011,4.978813559322034
92,32,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.5384,-105.0547,367.0,3.2752043596730247,0.9655321583631485,1.0,3.0,3.0,4.0,5.0
93,48,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,37.431,-77.6545,105.9322033898305,3.5943931086034993,1.012554729639886,1.2697740112994351,2.9901129943502824,3.6977401129943503,4.347104519774011,4.978813559322034
94,26,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.7617,-93.0916,82.0,4.304878048780488,0.7484803433961821,2.0,4.0,4.0,5.0,5.0
95,31,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,40.9569,-73.8198,229.0,3.519650655021834,1.082479228868428,1.0,3.0,4.0,4.0,5.0
96,25,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,32.831,-96.7692,56.0,4.267857142857143,0.9437078020152295,1.0,4.0,4.5,5.0,5.0
97,43,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,47.5614,-122.1552,63.0,4.158730158730159,1.138849861332224,1.0,4.0,5.0,5.0,5.0
98,49,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.9938,-118.4635,27.0,3.5925925925925926,1.3085299814107096,1.0,3.0,3.0,5.0,5.0
99,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,38.4566,-90.3282,131.0,3.6030534351145036,1.0718739113058537,1.0,3.0,4.0,4.0,5.0
100,36,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.8643,-118.3955,105.9322033898305,3.5943931086034993,1.012554729639886,1.2697740112994351,2.9901129943502824,3.6977401129943503,4.347104519774011,4.978813559322034
101,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43.1601,-72.5972,67.0,2.8955223880597014,0.8727235036855142,1.0,2.0,3.0,3.5,5.0
102,38,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.2473,-84.835,45.0,2.7777777777777777,0.7035264706814484,2.0,2.0,3.0,3.0,4.0
103,26,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,44.9806,-93.1771,29.0,3.6206896551724137,0.9416472308615167,1.0,3.0,4.0,4.0,5.0
104,27,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,44.9806,-93.1771,105.9322033898305,3.5943931086034993,1.012554729639886,1.2697740112994351,2.9901129943502824,3.6977401129943503,4.347104519774011,4.978813559322034
105,24,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.4056,-122.0775,105.9322033898305,3.5943931086034993,1.012554729639886,1.2697740112994351,2.9901129943502824,3.6977401129943503,4.347104519774011,4.978813559322034
106,61,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,44.9197,-92.9439,63.0,3.761904761904762,0.7119778384165574,2.0,3.0,4.0,4.0,5.0
107,39,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41.479,-87.6828,105.9322033898305,3.5943931086034993,1.012554729639886,1.2697740112994351,2.9901129943502824,3.6977401129943503,4.347104519774011,4.978813559322034
108,44,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,38.6669,-90.3225,33.0,3.5757575757575757,0.9692233691951199,2.0,3.0,3.0,4.0,5.0
109,29,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,44.8756,-93.2553,234.0,3.4401709401709404,1.1378437426427301,1.0,3.0,3.0,4.0,5.0
110,19,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,30.6045,-96.3123,133.0,3.045112781954887,0.8604496855867245,1.0,3.0,3.0,4.0,5.0
111,57,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.8181,-118.0357,105.9322033898305,3.5943931086034993,1.012554729639886,1.2697740112994351,2.9901129943502824,3.6977401129943503,4.347104519774011,4.978813559322034
112,30,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41.9543,-87.6575,36.0,3.7222222222222223,0.9137399164536016,1.0,3.0,4.0,4.0,5.0
113,47,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.2417,-121.9554,51.0,3.7254901960784315,1.114960651728105,1.0,3.0,4.0,5.0,5.0
114,27,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,33.1186,-96.6773,48.0,3.6041666666666665,0.9165054661613024,2.0,3.0,3.0,4.0,5.0
115,31,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,40.303,-76.8862,92.0,3.9347826086956523,1.174868221051653,1.0,3.0,4.0,5.0,5.0
116,40,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,45.5287,-122.6363,130.0,3.0307692307692307,0.9878208852679198,1.0,2.0,3.0,4.0,5.0
117,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,41.4057,-80.3739,86.0,3.9186046511627906,1.031448054396967,1.0,3.0,4.0,5.0,5.0
118,21,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.0901,-118.4065,71.0,4.661971830985915,0.7548635065234546,1.0,5.0,5.0,5.0,5.0
119,32,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.8237,-97.6421,165.0,4.036363636363636,0.9297974411647153,1.0,4.0,4.0,5.0,5.0
120,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41.9185,-71.8968,105.9322033898305,3.5943931086034993,1.012554729639886,1.2697740112994351,2.9901129943502824,3.6977401129943503,4.347104519774011,4.978813559322034
121,54,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59.5374,-151.2356,105.9322033898305,3.5943931086034993,1.012554729639886,1.2697740112994351,2.9901129943502824,3.6977401129943503,4.347104519774011,4.978813559322034
122,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,38.8415,-77.0905,61.0,3.9836065573770494,0.9745392634246627,1.0,3.0,4.0,5.0,5.0
123,48,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.9363,-77.0599,54.0,3.8518518518518516,1.1058576012497219,1.0,3.0,4.0,5.0,5.0
124,34,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41.8022,-87.6006,105.9322033898305,3.5943931086034993,1.012554729639886,1.2697740112994351,2.9901129943502824,3.6977401129943503,4.347104519774011,4.978813559322034
125,30,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,38.8565,-77.0592,80.0,3.775,1.3404609069413307,1.0,3.0,4.0,5.0,5.0
126,28,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.9658,-77.068,45.0,3.533333333333333,1.179368089660345,1.0,3.0,4.0,5.0,5.0
127,33,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.9517,-96.712,23.0,4.130434782608695,1.5167053955587408,1.0,4.0,5.0,5.0,5.0
128,24,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.9202,-77.0375,184.0,3.6630434782608696,1.01655341746429,1.0,3.0,4.0,4.0,5.0
129,36,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,40.7896,-74.3202,30.0,2.6,1.1626367179523596,1.0,2.0,2.0,3.0,5.0
130,20,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41.9008,-88.7548,351.0,3.982905982905983,0.9825585201000729,1.0,3.0,4.0,5.0,5.0
131,59,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,40.5488,-80.0474,30.0,4.133333333333334,1.0416609195243758,1.0,4.0,4.0,5.0,5.0
132,24,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.8085,-122.2668,105.9322033898305,3.5943931086034993,1.012554729639886,1.2697740112994351,2.9901129943502824,3.6977401129943503,4.347104519774011,4.978813559322034
133,53,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,30.1388,-97.2921,105.9322033898305,3.5943931086034993,1.012554729639886,1.2697740112994351,2.9901129943502824,3.6977401129943503,4.347104519774011,4.978813559322034
134,31,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.6535,-105.0376,105.9322033898305,3.5943931086034993,1.012554729639886,1.2697740112994351,2.9901129943502824,3.6977401129943503,4.347104519774011,4.978813559322034
135,23,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,35.6156,-87.038,55.0,3.381818181818182,0.7815205760403311,1.0,3.0,4.0,4.0,5.0
136,51,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,44.6487,-124.0509,35.0,4.3428571428571425,0.7252933338781402,2.0,4.0,4.0,5.0,5.0
137,50,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41.1956,-111.9485,47.0,4.319148936170213,1.1054486199045361,1.0,4.0,5.0,5.0,5.0
138,46,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,43.082,-87.8895,51.0,4.2745098039215685,0.6656855525711526,2.0,4.0,4.0,5.0,5.0
139,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,40.4991,-74.4266,24.0,4.0,0.8340576562282991,2.0,3.75,4.0,5.0,5.0
140,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.2801,-81.4165,21.0,3.4285714285714284,0.8106434833777775,2.0,3.0,3.0,4.0,5.0
141,49,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.3736,-86.1833,107.0,3.4299065420560746,1.3396151906826606,1.0,3.0,4.0,4.0,5.0
142,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.3207,-84.0334,105.9322033898305,3.5943931086034993,1.012554729639886,1.2697740112994351,2.9901129943502824,3.6977401129943503,4.347104519774011,4.978813559322034
143,42,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,40.5192,-74.3021,105.9322033898305,3.5943931086034993,1.012554729639886,1.2697740112994351,2.9901129943502824,3.6977401129943503,4.347104519774011,4.978813559322034
144,53,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.9982,-77.0338,206.0,3.674757281553398,0.950503686407133,1.0,3.0,4.0,4.0,5.0
145,31,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.29649438325991,-92.19721552863436,267.0,3.4644194756554305,1.266117125410746,1.0,3.0,4.0,5.0,5.0
146,45,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.6928,-116.785,105.9322033898305,3.5943931086034993,1.012554729639886,1.2697740112994351,2.9901129943502824,3.6977401129943503,4.347104519774011,4.978813559322034
147,40,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.3829,-71.1028,20.0,4.2,0.8335087534664908,2.0,4.0,4.0,5.0,5.0
148,33,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,45.5201,-122.8604,65.0,4.0,1.2747548783981961,1.0,4.0,4.0,5.0,5.0
149,35,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,39.832,-77.2223,36.0,2.888888888888889,1.1155467020454344,1.0,2.0,3.0,4.0,5.0
150,20,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.3647,-71.1042,32.0,3.84375,1.0194677612014185,1.0,4.0,4.0,4.0,5.0
151,38,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.2794,-83.784,307.0,3.996742671009772,1.040042644096504,1.0,3.0,4.0,5.0,5.0
152,33,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.1943,-97.5256,102.0,4.352941176470588,0.9713424294847901,1.0,4.0,5.0,5.0,5.0
153,25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41.9453,-87.7474,23.0,2.9565217391304346,1.491742753522787,1.0,2.0,3.0,4.5,5.0
154,25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,43.0775,-89.3831,51.0,3.9607843137254903,0.8935498713272917,2.0,3.0,4.0,5.0,5.0
155,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,40.6816,-73.9798,22.0,2.6363636363636362,0.8477114595277798,2.0,2.0,2.0,3.0,5.0
156,25,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,39.4818,-75.0091,37.0,3.72972972972973,0.8044545649986373,2.0,3.0,4.0,4.0,5.0
157,57,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.4066,-91.1468,51.0,3.784313725490196,1.2379616389888028,1.0,3.0,4.0,5.0,5.0
158,50,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,35.7645,-78.7112,173.0,3.8034682080924855,1.003823849190847,1.0,3.0,4.0,5.0,5.0
159,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,44.8771,-93.483,93.0,3.5483870967741935,1.314766709610972,1.0,3.0,4.0,5.0,5.0
160,27,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.9536,-94.7336,120.0,3.9166666666666665,1.0090625763118783,1.0,3.0,4.0,5.0,5.0
161,50,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,44.9532,-93.158,105.9322033898305,3.5943931086034993,1.012554729639886,1.2697740112994351,2.9901129943502824,3.6977401129943503,4.347104519774011,4.978813559322034
162,25,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,40.1201,-79.4051,42.0,3.5952380952380953,0.7344991261521245,2.0,3.0,4.0,4.0,5.0
163,49,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,45.5441,-122.6423,105.9322033898305,3.5943931086034993,1.012554729639886,1.2697740112994351,2.9901129943502824,3.6977401129943503,4.347104519774011,4.978813559322034
164,47,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.6206,-105.0901,105.9322033898305,3.5943931086034993,1.012554729639886,1.2697740112994351,2.9901129943502824,3.6977401129943503,4.347104519774011,4.978813559322034
165,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,43.0653,-89.4,30.0,4.0,0.8709883407113854,2.0,3.0,4.0,5.0,5.0
166,47,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,45.0139,-93.1571,20.0,3.55,1.4317821063276355,1.0,3.0,4.0,5.0,5.0
167,37,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.29649438325991,-92.19721552863436,105.9322033898305,3.5943931086034993,1.012554729639886,1.2697740112994351,2.9901129943502824,3.6977401129943503,4.347104519774011,4.978813559322034
168,48,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.592,-105.1328,69.0,3.3333333333333335,1.4002800840280099,1.0,2.0,4.0,5.0,5.0
169,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,43.073,-89.4528,105.9322033898305,3.5943931086034993,1.012554729639886,1.2697740112994351,2.9901129943502824,3.6977401129943503,4.347104519774011,4.978813559322034
